Data,Chuva ,Nível
08/02/2020 16:00,0,254
08/02/2020 15:45,0,255
08/02/2020 15:30,0,255
08/02/2020 15:15,0,255
08/02/2020 15:00,0,255
08/02/2020 14:45,0,255
08/02/2020 14:30,0,255
08/02/2020 14:15,0,255
08/02/2020 14:00,0,255
08/02/2020 13:45,0,255
08/02/2020 13:30,0,255
08/02/2020 13:15,0,255
08/02/2020 13:00,0,255
08/02/2020 12:45,0,255
08/02/2020 12:30,0,255
08/02/2020 12:15,0,255
08/02/2020 12:00,0,255
08/02/2020 11:45,0,255
08/02/2020 11:30,0,255
08/02/2020 11:15,0,255
08/02/2020 11:00,0,255
08/02/2020 10:45,0,255
08/02/2020 10:30,0,255
08/02/2020 10:15,0,255
08/02/2020 10:00,0,255
08/02/2020 09:45,0,255
08/02/2020 09:30,0,255
08/02/2020 09:15,0,255
08/02/2020 09:00,0,255
08/02/2020 08:45,0,255
08/02/2020 08:30,0,255
08/02/2020 08:15,0,255
08/02/2020 08:00,0,255
08/02/2020 07:45,0,255
08/02/2020 07:30,0,255
08/02/2020 07:15,0,255
08/02/2020 07:00,0,255
08/02/2020 06:45,0,255
08/02/2020 06:30,0,255
08/02/2020 06:15,0,255
08/02/2020 06:00,0,255
08/02/2020 05:45,0,255
08/02/2020 05:30,0,255
08/02/2020 05:15,0,255
08/02/2020 05:00,0,256
08/02/2020 04:45,0,255
08/02/2020 04:30,0,256
08/02/2020 04:15,0,256
08/02/2020 04:00,0,256
08/02/2020 03:45,0,256
08/02/2020 03:30,0,256
08/02/2020 03:15,0,256
08/02/2020 03:00,0,256
08/02/2020 02:45,0,256
08/02/2020 02:30,0,256
08/02/2020 02:15,0,256
08/02/2020 02:00,0,256
08/02/2020 01:45,0,256
08/02/2020 01:30,0,256
08/02/2020 01:15,0,257
08/02/2020 01:00,0,256
08/02/2020 00:45,0,257
08/02/2020 00:30,0,257
08/02/2020 00:15,0,257
08/02/2020 00:00,0,257
07/02/2020 23:45,0,257
07/02/2020 23:30,0,257
07/02/2020 23:15,0,257
07/02/2020 23:00,0,257
07/02/2020 22:45,0,257
07/02/2020 22:30,0,257
07/02/2020 22:15,0,258
07/02/2020 22:00,0,258
07/02/2020 21:45,0,258
07/02/2020 21:30,0,258
07/02/2020 21:15,0,258
07/02/2020 21:00,0,258
07/02/2020 20:45,0,258
07/02/2020 20:30,0,258
07/02/2020 20:15,0,258
07/02/2020 20:00,0,258
07/02/2020 19:45,0,259
07/02/2020 19:30,0,259
07/02/2020 19:15,0,259
07/02/2020 19:00,0,259
07/02/2020 18:45,0,259
07/02/2020 18:30,0,259
07/02/2020 18:15,0,259
07/02/2020 18:00,0,259
07/02/2020 17:45,0,259
07/02/2020 17:30,0,259
07/02/2020 17:15,0.75,259
07/02/2020 17:00,0.75,259
07/02/2020 16:45,0,259
07/02/2020 16:30,0,259
07/02/2020 16:15,0,259
07/02/2020 16:00,0,259
07/02/2020 15:45,0,259
07/02/2020 15:30,0,260
07/02/2020 15:15,0,260
07/02/2020 15:00,0,260
07/02/2020 14:45,0,260
07/02/2020 14:30,0,260
07/02/2020 14:15,0,260
07/02/2020 14:00,0,260
07/02/2020 13:45,0,260
07/02/2020 13:30,0,260
07/02/2020 13:15,0,260
07/02/2020 13:00,0,260
07/02/2020 12:45,0,261
07/02/2020 12:30,0,261
07/02/2020 12:15,0,261
07/02/2020 12:00,0,261
07/02/2020 11:45,0,261
07/02/2020 11:30,0,261
07/02/2020 11:15,0,261
07/02/2020 11:00,0,261
07/02/2020 10:45,0,261
07/02/2020 10:30,0,262
07/02/2020 10:15,0.25,262
07/02/2020 10:00,0,262
07/02/2020 09:45,0,262
07/02/2020 09:30,0,262
07/02/2020 09:15,0,262
07/02/2020 09:00,0,262
07/02/2020 08:45,0,262
07/02/2020 08:30,0,262
07/02/2020 08:15,0,262
07/02/2020 08:00,0,262
07/02/2020 07:45,0,262
07/02/2020 07:30,0,263
07/02/2020 07:15,0,263
07/02/2020 07:00,0,263
07/02/2020 06:45,0,263
07/02/2020 06:30,0,263
07/02/2020 06:15,0,264
07/02/2020 06:00,0,264
07/02/2020 05:45,0,264
07/02/2020 05:30,0,264
07/02/2020 05:15,0,264
07/02/2020 05:00,0,265
07/02/2020 04:45,0,265
07/02/2020 04:30,0,265
07/02/2020 04:15,0,265
07/02/2020 04:00,0,265
07/02/2020 03:45,0,266
07/02/2020 03:30,0,266
07/02/2020 03:15,0,266
07/02/2020 03:00,0,267
07/02/2020 02:45,0,267
07/02/2020 02:30,0,268
07/02/2020 02:15,0,268
07/02/2020 02:00,0,269
07/02/2020 01:45,0,269
07/02/2020 01:30,0,269
07/02/2020 01:15,0,270
07/02/2020 01:00,0,270
07/02/2020 00:45,0.25,271
07/02/2020 00:30,0,272
07/02/2020 00:15,0,272
07/02/2020 00:00,0,272
06/02/2020 23:45,0,272
06/02/2020 23:30,0,273
06/02/2020 23:15,0,272
06/02/2020 23:00,0,272
06/02/2020 22:45,0,272
06/02/2020 22:30,0,271
06/02/2020 22:15,0,271
06/02/2020 22:00,0,271
06/02/2020 21:45,0,271
06/02/2020 21:30,0,271
06/02/2020 21:15,0,272
06/02/2020 21:00,0,272
06/02/2020 20:45,0,272
06/02/2020 20:30,0,272
06/02/2020 20:15,0,272
06/02/2020 20:00,0,272
06/02/2020 19:45,0,272
06/02/2020 19:30,0,272
06/02/2020 19:15,0,272
06/02/2020 19:00,0,273
06/02/2020 18:45,0,273
06/02/2020 18:30,0,272
06/02/2020 18:15,0,272
06/02/2020 18:00,0,271
06/02/2020 17:45,0,270
06/02/2020 17:30,0,270
06/02/2020 17:15,0,270
06/02/2020 17:00,0,269
06/02/2020 16:45,0,269
06/02/2020 16:30,0,269
06/02/2020 16:15,0,270
06/02/2020 16:00,0,270
06/02/2020 15:45,0,271
06/02/2020 15:30,0,271
06/02/2020 15:15,0,272
06/02/2020 15:00,0,272
06/02/2020 14:45,0,273
06/02/2020 14:30,0,273
06/02/2020 14:15,0,274
06/02/2020 14:00,0,275
06/02/2020 13:45,0.25,275
06/02/2020 13:30,0,276
06/02/2020 13:15,0,277
06/02/2020 13:00,0,277
06/02/2020 12:45,0,278
06/02/2020 12:30,0,278
06/02/2020 12:15,0,278
06/02/2020 12:00,0,279
06/02/2020 11:45,0,279
06/02/2020 11:30,0,279
06/02/2020 11:15,0,279
06/02/2020 11:00,0,278
06/02/2020 10:45,0,277
06/02/2020 10:30,0,277
06/02/2020 10:15,0,276
06/02/2020 10:00,0,276
06/02/2020 09:45,0.25,274
06/02/2020 09:30,0,274
06/02/2020 09:15,0,273
06/02/2020 09:00,0,273
06/02/2020 08:45,0,273
06/02/2020 08:30,0,272
06/02/2020 08:15,0,273
06/02/2020 08:00,0,273
06/02/2020 07:45,0,273
06/02/2020 07:30,0,274
06/02/2020 07:15,0,274
06/02/2020 07:00,0,274
06/02/2020 06:45,0,275
06/02/2020 06:30,0.25,275
06/02/2020 06:15,0,275
06/02/2020 06:00,0,275
06/02/2020 05:45,0,273
06/02/2020 05:30,0,272
06/02/2020 05:15,0,270
06/02/2020 05:00,0,269
06/02/2020 04:45,0.25,269
06/02/2020 04:30,0.5,268
06/02/2020 04:15,0.25,268
06/02/2020 04:00,0.25,267
06/02/2020 03:45,0.25,266
06/02/2020 03:30,0.25,265
06/02/2020 03:15,2,264
06/02/2020 03:00,0,263
06/02/2020 02:45,0.25,262
06/02/2020 02:30,0,261
06/02/2020 02:15,0,260
06/02/2020 02:00,0,259
06/02/2020 01:45,0,259
06/02/2020 01:30,0,259
06/02/2020 01:15,0.25,259
06/02/2020 01:00,0,259
06/02/2020 00:45,0.25,259
06/02/2020 00:30,1,259
06/02/2020 00:15,0.25,260
06/02/2020 00:00,0,260
05/02/2020 23:45,0,260
05/02/2020 23:30,0.25,260
05/02/2020 23:15,0,261
05/02/2020 23:00,0,261
05/02/2020 22:45,0,261
05/02/2020 22:30,0,261
05/02/2020 22:15,0,260
05/02/2020 22:00,0,259
05/02/2020 21:45,0,259
05/02/2020 21:30,0,259
05/02/2020 21:15,0,259
05/02/2020 21:00,0,259
05/02/2020 20:45,0,259
05/02/2020 20:30,0,259
05/02/2020 20:15,0.25,260
05/02/2020 20:00,1,260
05/02/2020 19:45,0,260
05/02/2020 19:30,0,260
05/02/2020 19:15,0,260
05/02/2020 19:00,0,260
05/02/2020 18:45,0,260
05/02/2020 18:30,0,260
05/02/2020 18:15,0,260
05/02/2020 18:00,0,260
05/02/2020 17:45,0,260
05/02/2020 17:30,0,260
05/02/2020 17:15,0,260
05/02/2020 17:00,0,260
05/02/2020 16:45,0,260
05/02/2020 16:30,0,261
05/02/2020 16:15,0,261
05/02/2020 16:00,0,261
05/02/2020 15:45,0,261
05/02/2020 15:30,0,261
05/02/2020 15:15,0,261
05/02/2020 15:00,0,262
05/02/2020 14:45,0,262
05/02/2020 14:30,0,262
05/02/2020 14:15,0,262
05/02/2020 14:00,0,262
05/02/2020 13:45,0,262
05/02/2020 13:30,0,262
05/02/2020 13:15,0,262
05/02/2020 13:00,0,263
05/02/2020 12:45,0,263
05/02/2020 12:30,0,263
05/02/2020 12:15,0,263
05/02/2020 12:00,0,264
05/02/2020 11:45,0,264
05/02/2020 11:30,0.25,264
05/02/2020 11:15,0.25,264
05/02/2020 11:00,0.25,264
05/02/2020 10:45,0,264
05/02/2020 10:30,0,265
05/02/2020 10:15,0.25,265
05/02/2020 10:00,0,265
05/02/2020 09:45,0,266
05/02/2020 09:30,0,266
05/02/2020 09:15,0.5,267
05/02/2020 09:00,0.75,267
05/02/2020 08:45,0.5,267
05/02/2020 08:30,0.75,268
05/02/2020 08:15,0,268
05/02/2020 08:00,0,269
05/02/2020 07:45,0,269
05/02/2020 07:30,0,270
05/02/2020 07:15,0,270
05/02/2020 07:00,0,271
05/02/2020 06:45,0,271
05/02/2020 06:30,0.25,271
05/02/2020 06:15,0,271
05/02/2020 06:00,0,272
05/02/2020 05:45,0,271
05/02/2020 05:30,0,271
05/02/2020 05:15,0,271
05/02/2020 05:00,0,271
05/02/2020 04:45,0,270
05/02/2020 04:30,0,269
05/02/2020 04:15,0,269
05/02/2020 04:00,0,269
05/02/2020 03:45,0,268
05/02/2020 03:30,0,268
05/02/2020 03:15,0,269
05/02/2020 03:00,0,269
05/02/2020 02:45,0,269
05/02/2020 02:30,0,270
05/02/2020 02:15,0,271
05/02/2020 02:00,0,272
05/02/2020 01:45,0,273
05/02/2020 01:30,0,275
05/02/2020 01:15,0,277
05/02/2020 01:00,0,279
05/02/2020 00:45,0,282
05/02/2020 00:30,0,284
05/02/2020 00:15,0,287
05/02/2020 00:00,0,289
04/02/2020 23:45,0,289
04/02/2020 23:30,0,287
04/02/2020 23:15,0,288
04/02/2020 23:00,0,292
04/02/2020 22:45,0,295
04/02/2020 22:30,0,295
04/02/2020 22:15,0.25,289
04/02/2020 22:00,0.75,285
04/02/2020 21:45,0.75,286
04/02/2020 21:30,1,279
04/02/2020 21:15,4.5,266
04/02/2020 21:00,11,261
04/02/2020 20:45,0.25,259
04/02/2020 20:30,0.25,259
04/02/2020 20:15,0,259
04/02/2020 20:00,0,259
04/02/2020 19:45,0,259
04/02/2020 19:30,0,260
04/02/2020 19:15,0,260
04/02/2020 19:00,0,260
04/02/2020 18:45,0,261
04/02/2020 18:30,0,261
04/02/2020 18:15,0,261
04/02/2020 18:00,0,261
04/02/2020 17:45,0,261
04/02/2020 17:30,0,262
04/02/2020 17:15,0,262
04/02/2020 17:00,0,262
04/02/2020 16:45,0,262
04/02/2020 16:30,0,263
04/02/2020 16:15,0,263
04/02/2020 16:00,0,264
04/02/2020 15:45,0,264
04/02/2020 15:30,0,264
04/02/2020 15:15,0,265
04/02/2020 15:00,0,265
04/02/2020 14:45,0,265
04/02/2020 14:30,0,265
04/02/2020 14:15,0,266
04/02/2020 14:00,0,266
04/02/2020 13:45,0,266
04/02/2020 13:30,0,267
04/02/2020 13:15,0,267
04/02/2020 13:00,0,268
04/02/2020 12:45,0,269
04/02/2020 12:30,0,269
04/02/2020 12:15,0,270
04/02/2020 12:00,0,270
04/02/2020 11:45,0,271
04/02/2020 11:30,0,272
04/02/2020 11:15,0,272
04/02/2020 11:00,0,273
04/02/2020 10:45,0,274
04/02/2020 10:30,0,276
04/02/2020 10:15,0,277
04/02/2020 10:00,0,278
04/02/2020 09:45,0,279
04/02/2020 09:30,0,280
04/02/2020 09:15,0,282
04/02/2020 09:00,0,283
04/02/2020 08:45,0,284
04/02/2020 08:30,0,286
04/02/2020 08:15,0,287
04/02/2020 08:00,0,288
04/02/2020 07:45,0,290
04/02/2020 07:30,0,291
04/02/2020 07:15,0.25,293
04/02/2020 07:00,0,294
04/02/2020 06:45,0,294
04/02/2020 06:30,0,296
04/02/2020 06:15,0,296
04/02/2020 06:00,0,297
04/02/2020 05:45,0,297
04/02/2020 05:30,0,297
04/02/2020 05:15,0,297
04/02/2020 05:00,0,297
04/02/2020 04:45,0,296
04/02/2020 04:30,0,296
04/02/2020 04:15,0,297
04/02/2020 04:00,0,298
04/02/2020 03:45,0,299
04/02/2020 03:30,0,301
04/02/2020 03:15,0,302
04/02/2020 03:00,0,305
04/02/2020 02:45,0,306
04/02/2020 02:30,0,308
04/02/2020 02:15,0,309
04/02/2020 02:00,0,312
04/02/2020 01:45,0,315
04/02/2020 01:30,0,320
04/02/2020 01:15,0,327
04/02/2020 01:00,0,331
04/02/2020 00:45,0,331
04/02/2020 00:30,0,325
04/02/2020 00:15,0.25,320
04/02/2020 00:00,1,318
03/02/2020 23:45,0.5,308
03/02/2020 23:30,4,283
03/02/2020 23:15,2,275
03/02/2020 23:00,1,272
03/02/2020 22:45,1.5,274
03/02/2020 22:30,0,263
03/02/2020 22:15,6.25,256
03/02/2020 22:00,8.5,252
03/02/2020 21:45,0,251
03/02/2020 21:30,0,251
03/02/2020 21:15,0,252
03/02/2020 21:00,0,252
03/02/2020 20:45,0,252
03/02/2020 20:30,0,252
03/02/2020 20:15,0,252
03/02/2020 20:00,0,252
03/02/2020 19:45,0,252
03/02/2020 19:30,0,253
03/02/2020 19:15,0,253
03/02/2020 19:00,0,253
03/02/2020 18:45,0,253
03/02/2020 18:30,0,253
03/02/2020 18:15,0,254
03/02/2020 18:00,0,254
03/02/2020 17:45,0,254
03/02/2020 17:30,0,254
03/02/2020 17:15,0,254
03/02/2020 17:00,0,254
03/02/2020 16:45,0,255
03/02/2020 16:30,0,255
03/02/2020 16:15,0,255
03/02/2020 16:00,0,256
03/02/2020 15:45,0,256
03/02/2020 15:30,0,256
03/02/2020 15:15,0,257
03/02/2020 15:00,0,257
03/02/2020 14:45,0,257
03/02/2020 14:30,0,258
03/02/2020 14:15,0,258
03/02/2020 14:00,0,258
03/02/2020 13:45,0,258
03/02/2020 13:30,0,258
03/02/2020 13:15,0,258
03/02/2020 13:00,0,258
03/02/2020 12:45,0,258
03/02/2020 12:30,0,258
03/02/2020 12:15,0,257
03/02/2020 12:00,0,256
03/02/2020 11:45,0,256
03/02/2020 11:30,0,255
03/02/2020 11:15,0,254
03/02/2020 11:00,0,254
03/02/2020 10:45,0,253
03/02/2020 10:30,0,253
03/02/2020 10:15,0,253
03/02/2020 10:00,0,253
03/02/2020 09:45,0,253
03/02/2020 09:30,0,253
03/02/2020 09:15,0,253
03/02/2020 09:00,0,253
03/02/2020 08:45,0,254
03/02/2020 08:30,0,254
03/02/2020 08:15,0,254
03/02/2020 08:00,0,255
03/02/2020 07:45,0,255
03/02/2020 07:30,0,255
03/02/2020 07:15,0,254
03/02/2020 07:00,0,253
03/02/2020 06:45,0,252
03/02/2020 06:30,0,251
03/02/2020 06:15,0,251
03/02/2020 06:00,0,251
03/02/2020 05:45,0,251
03/02/2020 05:30,0,251
03/02/2020 05:15,0,251
03/02/2020 05:00,0.5,251
03/02/2020 04:45,1,251
03/02/2020 04:30,1.25,251
03/02/2020 04:15,2.25,250
03/02/2020 04:00,0,250
03/02/2020 03:45,0,250
03/02/2020 03:30,0,250
03/02/2020 03:15,0,250
03/02/2020 03:00,0,250
03/02/2020 02:45,0,250
03/02/2020 02:30,0,250
03/02/2020 02:15,0,251
03/02/2020 02:00,0,251
03/02/2020 01:45,0,251
03/02/2020 01:30,0,251
03/02/2020 01:15,0,251
03/02/2020 01:00,0,251
03/02/2020 00:45,0,251
03/02/2020 00:30,0,251
03/02/2020 00:15,0,251
03/02/2020 00:00,0,251
02/02/2020 23:45,0,251
02/02/2020 23:30,0,251
02/02/2020 23:15,0,252
02/02/2020 23:00,0,252
02/02/2020 22:45,0,252
02/02/2020 22:30,0,252
02/02/2020 22:15,0,252
02/02/2020 22:00,0,252
02/02/2020 21:45,0,253
02/02/2020 21:30,0,253
02/02/2020 21:15,0,253
02/02/2020 21:00,0,253
02/02/2020 20:45,0,254
02/02/2020 20:30,0,254
02/02/2020 20:15,0,254
02/02/2020 20:00,0,254
02/02/2020 19:45,0,254
02/02/2020 19:30,0,254
02/02/2020 19:15,0,254
02/02/2020 19:00,0,255
02/02/2020 18:45,0,255
02/02/2020 18:30,0,255
02/02/2020 18:15,0,255
02/02/2020 18:00,0,255
02/02/2020 17:45,0,256
02/02/2020 17:30,0,256
02/02/2020 17:15,0,256
02/02/2020 17:00,0,256
02/02/2020 16:45,0,256
02/02/2020 16:30,0,257
02/02/2020 16:15,0,257
02/02/2020 16:00,0,257
02/02/2020 15:45,0,257
02/02/2020 15:30,0,258
02/02/2020 15:15,0,258
02/02/2020 15:00,0,258
02/02/2020 14:45,0,258
02/02/2020 14:30,0,258
02/02/2020 14:15,0,258
02/02/2020 14:00,0,259
02/02/2020 13:45,0,259
02/02/2020 13:30,0,259
02/02/2020 13:15,0,259
02/02/2020 13:00,0,259
02/02/2020 12:45,0,260
02/02/2020 12:30,0,260
02/02/2020 12:15,0,260
02/02/2020 12:00,0,260
02/02/2020 11:45,0,261
02/02/2020 11:30,0,261
02/02/2020 11:15,0,261
02/02/2020 11:00,0,262
02/02/2020 10:45,0,262
02/02/2020 10:30,0,262
02/02/2020 10:15,0,263
02/02/2020 10:00,0,263
02/02/2020 09:45,0,264
02/02/2020 09:30,0,265
02/02/2020 09:15,0,265
02/02/2020 09:00,0,265
02/02/2020 08:45,0,266
02/02/2020 08:30,0,266
02/02/2020 08:15,0,267
02/02/2020 08:00,0,267
02/02/2020 07:45,0,268
02/02/2020 07:30,0,268
02/02/2020 07:15,0,268
02/02/2020 07:00,0,269
02/02/2020 06:45,0.25,269
02/02/2020 06:30,0,269
02/02/2020 06:15,0,269
02/02/2020 06:00,0,269
02/02/2020 05:45,0,269
02/02/2020 05:30,0,269
02/02/2020 05:15,0,269
02/02/2020 05:00,0.25,269
02/02/2020 04:45,0.25,269
02/02/2020 04:30,0.25,269
02/02/2020 04:15,0,269
02/02/2020 04:00,0,269
02/02/2020 03:45,0,269
02/02/2020 03:30,0,269
02/02/2020 03:15,0,270
02/02/2020 03:00,0,271
02/02/2020 02:45,0,271
02/02/2020 02:30,0.25,272
02/02/2020 02:15,0,272
02/02/2020 02:00,0,273
02/02/2020 01:45,0,273
02/02/2020 01:30,0,274
02/02/2020 01:15,0,274
02/02/2020 01:00,0,275
02/02/2020 00:45,0,276
02/02/2020 00:30,0.25,276
02/02/2020 00:15,0.25,276
02/02/2020 00:00,0.25,276
